drug	protein	Kd	y
10184653	123	10000.0	5.0
10184653	124	4300.0	5.36652
10184653	125	10000.0	5.0
10184653	126	10000.0	5.0
10184653	127	10000.0	5.0
10184653	128	10000.0	5.0
10184653	129	10000.0	5.0
10184653	130	10000.0	5.0
10184653	131	10000.0	5.0
10184653	132	10000.0	5.0
10184653	133	10000.0	5.0
10184653	134	10000.0	5.0
10184653	135	10000.0	5.0
10184653	136	10000.0	5.0
10184653	137	6000.0	5.22184
10184653	138	10000.0	5.0
10184653	139	1800.0	5.7447
10184653	140	1600.0	5.79585
10184653	141	10000.0	5.0
10184653	142	10000.0	5.0
10184653	143	10000.0	5.0
10184653	144	10000.0	5.0
10184653	145	10000.0	5.0
10184653	146	10000.0	5.0
10184653	147	10000.0	5.0
10184653	148	10000.0	5.0
10184653	149	10000.0	5.0
10184653	150	10000.0	5.0
10184653	151	10000.0	5.0
10184653	152	10000.0	5.0
10184653	153	10000.0	5.0
10184653	154	10000.0	5.0
10184653	155	10000.0	5.0
10184653	156	10000.0	5.0
10184653	157	10000.0	5.0
10184653	158	10000.0	5.0
10184653	159	10000.0	5.0
10184653	160	10000.0	5.0
10184653	161	470.0	6.32781
10184653	162	10000.0	5.0
10184653	163	10000.0	5.0
10184653	164	10000.0	5.0
10184653	165	10000.0	5.0
10184653	166	10000.0	5.0
10184653	167	10000.0	5.0
10184653	168	10000.0	5.0
10184653	169	10000.0	5.0
10184653	170	10000.0	5.0
10184653	171	10000.0	5.0
10184653	172	10000.0	5.0
10184653	173	10000.0	5.0
10184653	174	10000.0	5.0
10184653	175	10000.0	5.0
10184653	176	10000.0	5.0
10184653	177	10000.0	5.0
10184653	178	10000.0	5.0
10184653	179	10000.0	5.0
10184653	180	10000.0	5.0
10184653	181	10000.0	5.0
10184653	182	2700.0	5.56862
10184653	183	10000.0	5.0
10184653	184	10000.0	5.0
10184653	185	10000.0	5.0
10184653	186	10000.0	5.0
10184653	187	10000.0	5.0
10184653	188	10000.0	5.0
10184653	189	10000.0	5.0
10184653	190	3700.0	5.43179
10184653	191	10000.0	5.0
10184653	192	2800.0	5.55283
10184653	193	10000.0	5.0
10184653	194	10000.0	5.0
10184653	195	10000.0	5.0
10184653	196	10000.0	5.0
10184653	197	10000.0	5.0
10184653	198	10000.0	5.0
10184653	199	10000.0	5.0
10184653	200	10000.0	5.0
10184653	201	10000.0	5.0
10184653	202	10000.0	5.0
10184653	203	10000.0	5.0
10184653	204	10000.0	5.0
10184653	205	10000.0	5.0
10184653	206	10000.0	5.0
10184653	207	10000.0	5.0
10184653	208	10000.0	5.0
10184653	209	10000.0	5.0
10184653	210	10000.0	5.0
10184653	211	10000.0	5.0
10184653	212	10000.0	5.0
10184653	213	10000.0	5.0
10184653	214	10000.0	5.0
10184653	215	10000.0	5.0
10184653	216	10000.0	5.0
10184653	217	10000.0	5.0
10184653	218	10000.0	5.0
10184653	219	10000.0	5.0
10184653	220	10000.0	5.0
10184653	221	10000.0	5.0
10184653	222	1300.0	5.88602
10184653	223	10000.0	5.0
10184653	224	10000.0	5.0
10184653	225	10000.0	5.0
10427712	0	870.0	6.06043
10427712	1	10000.0	5.0
10427712	2	10000.0	5.0
10427712	3	10000.0	5.0
10427712	4	10000.0	5.0
10427712	5	10000.0	5.0
10427712	6	10000.0	5.0
10427712	7	10000.0	5.0
10427712	8	10000.0	5.0
10427712	9	10000.0	5.0
10427712	10	10000.0	5.0
10427712	11	10000.0	5.0
10427712	12	10000.0	5.0
10427712	13	10000.0	5.0
10427712	14	10000.0	5.0
10427712	15	10000.0	5.0
10427712	16	10000.0	5.0
10427712	17	640.0	6.19375
10427712	18	10000.0	5.0
10427712	19	10000.0	5.0
10427712	20	10000.0	5.0
10427712	21	2100.0	5.67776
10427712	22	5000.0	5.30102
10427712	23	10000.0	5.0
10427712	24	10000.0	5.0
10427712	25	10000.0	5.0
10427712	26	10000.0	5.0
10427712	27	10000.0	5.0
10427712	28	10000.0	5.0
10427712	29	10000.0	5.0
10427712	30	10000.0	5.0
10427712	31	10000.0	5.0
10427712	32	10000.0	5.0
10427712	33	10000.0	5.0
10427712	34	10000.0	5.0
10427712	35	10000.0	5.0
10427712	36	10000.0	5.0
10427712	37	10000.0	5.0
10427712	38	10000.0	5.0
10427712	39	10000.0	5.0
10427712	40	10000.0	5.0
10427712	41	10000.0	5.0
10427712	42	10000.0	5.0
10427712	43	10000.0	5.0
10427712	44	10000.0	5.0
10427712	45	10000.0	5.0
10427712	46	10000.0	5.0
10427712	47	140.0	6.85356
10427712	48	43.0	7.36552
10427712	49	7100.0	5.14874
10427712	50	130.0	6.88572
10427712	51	10000.0	5.0
10427712	52	10000.0	5.0
10427712	53	830.0	6.08087
10427712	54	1300.0	5.88602
10427712	55	1200.0	5.92078
10427712	56	5700.0	5.24412
10427712	57	2400.0	5.61977
10427712	58	8700.0	5.06048
10427712	59	2800.0	5.55283
10427712	60	1500.0	5.82388
10427712	61	10000.0	5.0
10427712	62	10000.0	5.0
10427712	63	10000.0	5.0
10427712	64	10000.0	5.0
10427712	65	10000.0	5.0
10427712	66	10000.0	5.0
10427712	67	10000.0	5.0
10427712	68	10000.0	5.0
10427712	69	10000.0	5.0
10427712	70	670.0	6.17386
10427712	71	5600.0	5.2518
10427712	72	8600.0	5.0655
10427712	73	10000.0	5.0
10427712	74	10000.0	5.0
10427712	75	10000.0	5.0
10427712	76	10000.0	5.0
10427712	77	10000.0	5.0
10427712	78	10000.0	5.0
10427712	79	10000.0	5.0
10427712	80	10000.0	5.0
10427712	81	440.0	6.35645
10427712	82	10000.0	5.0
10427712	83	2100.0	5.67776
10427712	84	10000.0	5.0
10427712	85	10000.0	5.0
10427712	86	10000.0	5.0
10427712	87	10000.0	5.0
10427712	88	10000.0	5.0
10427712	89	10000.0	5.0
10427712	90	10000.0	5.0
10427712	91	10000.0	5.0
10427712	92	10000.0	5.0
10427712	93	10000.0	5.0
10427712	94	10000.0	5.0
10427712	95	10000.0	5.0
10427712	96	10000.0	5.0
10427712	97	10000.0	5.0
10427712	98	1400.0	5.85384
10427712	99	10000.0	5.0
10427712	100	6200.0	5.2076
10427712	101	10000.0	5.0
10427712	102	10000.0	5.0
10427712	103	10000.0	5.0
10427712	104	10000.0	5.0
10427712	105	10000.0	5.0
10427712	106	10000.0	5.0
10427712	107	10000.0	5.0
10427712	108	10000.0	5.0
10427712	109	10000.0	5.0
10427712	110	10000.0	5.0
10427712	111	10000.0	5.0
10427712	112	10000.0	5.0
10427712	113	10000.0	5.0
10427712	114	10000.0	5.0
10427712	115	10000.0	5.0
10427712	116	10000.0	5.0
10427712	117	10000.0	5.0
10427712	118	10000.0	5.0
10427712	119	10000.0	5.0
10427712	120	3500.0	5.45592
10427712	121	10000.0	5.0
10427712	122	10000.0	5.0
10427712	123	10000.0	5.0
10427712	124	10000.0	5.0
10427712	125	10000.0	5.0
10427712	126	10000.0	5.0
10427712	127	10000.0	5.0
10427712	128	10000.0	5.0
10427712	129	10000.0	5.0
10427712	130	10000.0	5.0
10427712	131	10000.0	5.0
10427712	132	10000.0	5.0
10427712	133	4000.0	5.39793
10427712	134	10000.0	5.0
10427712	135	10000.0	5.0
10427712	136	10000.0	5.0
10427712	137	10000.0	5.0
10427712	138	10000.0	5.0
10427712	139	880.0	6.05547
10427712	140	720.0	6.14261
10427712	141	10000.0	5.0
10427712	142	10000.0	5.0
10427712	143	10000.0	5.0
10427712	144	10000.0	5.0
10427712	145	10000.0	5.0
10427712	146	10000.0	5.0
10427712	147	10000.0	5.0
10427712	148	10000.0	5.0
10427712	149	10000.0	5.0
10427712	150	3800.0	5.4202
10427712	151	10000.0	5.0
10427712	152	10000.0	5.0
10427712	153	2500.0	5.60204
10427712	154	10000.0	5.0
10427712	155	10000.0	5.0
10427712	156	10000.0	5.0
10427712	157	10000.0	5.0
10427712	158	10000.0	5.0
10427712	159	10000.0	5.0
10427712	160	10000.0	5.0
10427712	161	10000.0	5.0
10427712	162	10000.0	5.0
10427712	163	10000.0	5.0
10427712	164	10000.0	5.0
10427712	165	10000.0	5.0
10427712	166	10000.0	5.0
10427712	167	10000.0	5.0
10427712	168	10000.0	5.0
10427712	169	10000.0	5.0
10427712	170	10000.0	5.0
10427712	171	10000.0	5.0
10427712	172	10000.0	5.0
10427712	173	10000.0	5.0
10427712	174	10000.0	5.0
10427712	175	10000.0	5.0
10427712	176	10000.0	5.0
10427712	177	10000.0	5.0
10427712	178	10000.0	5.0
10427712	179	10000.0	5.0
10427712	180	10000.0	5.0
10427712	181	10000.0	5.0
10427712	182	500.0	6.30094
10427712	183	10000.0	5.0
10427712	184	10000.0	5.0
10427712	185	10000.0	5.0
10427712	186	10000.0	5.0
10427712	187	10000.0	5.0
10427712	188	10000.0	5.0
10427712	189	10000.0	5.0
10427712	190	10000.0	5.0
10427712	191	10000.0	5.0
10427712	192	10000.0	5.0
10427712	193	5200.0	5.28399
10427712	194	10000.0	5.0
10427712	195	540.0	6.26753
10427712	196	10000.0	5.0
10427712	197	2300.0	5.63825
10427712	198	2400.0	5.61977
10427712	199	10000.0	5.0
10427712	200	10000.0	5.0
10427712	201	10000.0	5.0
10427712	202	10000.0	5.0
10427712	203	10000.0	5.0
10427712	204	10000.0	5.0
10427712	205	10000.0	5.0
10427712	206	1400.0	5.85384
10427712	207	10000.0	5.0
10427712	208	10000.0	5.0
10427712	209	7700.0	5.1135
10427712	210	10000.0	5.0
10427712	211	10000.0	5.0
10427712	212	10000.0	5.0
10427712	213	10000.0	5.0
10427712	214	10000.0	5.0
10427712	215	10000.0	5.0
10427712	216	10000.0	5.0
10427712	217	10000.0	5.0
10427712	218	10000.0	5.0
10427712	219	10000.0	5.0
10427712	220	10000.0	5.0
10427712	221	10000.0	5.0
10427712	222	10000.0	5.0
10427712	223	10000.0	5.0
10427712	224	10000.0	5.0
10427712	225	10000.0	5.0
10461815	0	320.0	6.49471
10461815	1	10000.0	5.0
10461815	2	6900.0	5.16114
10461815	3	10000.0	5.0
10461815	4	10000.0	5.0
10461815	5	10000.0	5.0
10461815	6	10000.0	5.0
10461815	7	10000.0	5.0
10461815	8	10000.0	5.0
10461815	9	2700.0	5.56862
10461815	10	310.0	6.5085
10461815	11	770.0	6.11345
10461815	12	10000.0	5.0
10461815	13	10000.0	5.0
10461815	14	2000.0	5.69895
10461815	15	300.0	6.52273
10461815	16	110.0	6.95821
10461815	17	47.0	7.32698
10461815	18	10000.0	5.0
10461815	19	6200.0	5.2076
10461815	20	10000.0	5.0
10461815	21	10000.0	5.0
10461815	22	10000.0	5.0
10461815	23	2100.0	5.67776
10461815	24	1500.0	5.82388
10461815	25	10000.0	5.0
10461815	26	3400.0	5.46851
10461815	27	10000.0	5.0
10461815	28	2900.0	5.53759
10461815	29	2000.0	5.69895
10461815	30	10000.0	5.0
10461815	31	64.0	7.19314
10461815	32	73.0	7.13608
10461815	33	1700.0	5.76953
10461815	34	10000.0	5.0
10461815	35	10000.0	5.0
10461815	36	2500.0	5.60204
10461815	37	10000.0	5.0
10461815	38	130.0	6.88572
10461815	39	10000.0	5.0
10461815	40	1800.0	5.7447
10461815	41	10000.0	5.0
10461815	42	2400.0	5.61977
10461815	43	10000.0	5.0
10461815	44	10000.0	5.0
10461815	45	10000.0	5.0
10461815	46	10000.0	5.0
10461815	47	730.0	6.13662
10461815	48	410.0	6.38711
10461815	49	3600.0	5.44369
10461815	50	10000.0	5.0
10461815	51	700.0	6.15484
10461815	52	10000.0	5.0
10461815	53	10000.0	5.0
10461815	54	4200.0	5.37674
10461815	55	860.0	6.06545
10461815	56	10000.0	5.0
10461815	57	10000.0	5.0
10461815	58	10000.0	5.0
10461815	59	10000.0	5.0
10461815	60	5600.0	5.2518
10461815	61	10000.0	5.0
10461815	62	10000.0	5.0
10461815	63	10000.0	5.0
10461815	64	1400.0	5.85384
10461815	65	70.0	7.15428
10461815	66	7600.0	5.11918
10461815	67	670.0	6.17386
10461815	68	10000.0	5.0
10461815	69	3500.0	5.45592
10461815	70	10000.0	5.0
10461815	71	10000.0	5.0
10461815	72	10000.0	5.0
10461815	73	10000.0	5.0
10461815	74	10000.0	5.0
10461815	75	10000.0	5.0
10461815	76	10000.0	5.0
10461815	77	3900.0	5.40892
10461815	78	10000.0	5.0
10461815	79	10000.0	5.0
10461815	80	10000.0	5.0
10461815	81	10000.0	5.0
10461815	82	10000.0	5.0
10461815	83	10000.0	5.0
10461815	84	10000.0	5.0
10461815	85	10000.0	5.0
10461815	86	10000.0	5.0
10461815	87	1700.0	5.76953
10461815	88	10000.0	5.0
10461815	89	1900.0	5.72122
10461815	90	10000.0	5.0
10461815	91	10000.0	5.0
10461815	92	5200.0	5.28399
10461815	93	10000.0	5.0
10461815	94	10000.0	5.0
10461815	95	10000.0	5.0
10461815	96	4600.0	5.33723
10461815	97	10000.0	5.0
10461815	98	1300.0	5.88602
10461815	99	3400.0	5.46851
10461815	100	420.0	6.37665
10461815	101	10000.0	5.0
10461815	102	10000.0	5.0
10461815	103	120.0	6.92046
10461815	104	150.0	6.82362
10461815	105	10000.0	5.0
10461815	106	10000.0	5.0
10461815	107	10000.0	5.0
10461815	108	2300.0	5.63825
10461815	109	1600.0	5.79585
10461815	110	610.0	6.2146
10461815	111	2500.0	5.60204
10461815	112	10000.0	5.0
10461815	113	10000.0	5.0
10461815	114	430.0	6.36643
10461815	115	470.0	6.32781
10461815	116	10000.0	5.0
10461815	117	10000.0	5.0
10461815	118	10000.0	5.0
10461815	119	10000.0	5.0
10461815	120	320.0	6.49471
10461815	121	10000.0	5.0
10461815	122	10000.0	5.0
10461815	123	2600.0	5.58501
10461815	124	290.0	6.53745
10461815	125	490.0	6.30972
10461815	126	10000.0	5.0
10461815	127	10000.0	5.0
10461815	128	3600.0	5.44369
10461815	129	10000.0	5.0
10461815	130	10000.0	5.0
10461815	131	1100.0	5.95857
10461815	132	980.0	6.00873
10461815	133	10000.0	5.0
10461815	134	10000.0	5.0
10461815	135	10000.0	5.0
10461815	136	1300.0	5.88602
10461815	137	0.83	9.03152
10461815	138	10000.0	5.0
10461815	139	10000.0	5.0
10461815	140	10000.0	5.0
10461815	141	10000.0	5.0
10461815	142	10000.0	5.0
10461815	143	10000.0	5.0
10461815	144	2000.0	5.69895
10461815	145	1900.0	5.72122
10461815	146	10000.0	5.0
10461815	147	3800.0	5.4202
10461815	148	10000.0	5.0
10461815	149	10000.0	5.0
10461815	150	10000.0	5.0
10461815	151	600.0	6.22178
10461815	152	10000.0	5.0
10461815	153	10000.0	5.0
10461815	154	2900.0	5.53759
10461815	155	1100.0	5.95857
10461815	156	10000.0	5.0
10461815	157	10000.0	5.0
10461815	158	2600.0	5.58501
10461815	159	2000.0	5.69895
10461815	160	10000.0	5.0
10461815	161	2400.0	5.61977
10461815	162	10000.0	5.0
10461815	163	10000.0	5.0
10461815	164	10000.0	5.0
10461815	165	10000.0	5.0
10461815	166	10000.0	5.0
10461815	167	10000.0	5.0
10461815	168	10000.0	5.0
10461815	169	8300.0	5.08092
10461815	170	10000.0	5.0
10461815	171	410.0	6.38711
10461815	172	10000.0	5.0
10461815	173	10000.0	5.0
10461815	174	10000.0	5.0
10461815	175	10000.0	5.0
10461815	176	10000.0	5.0
10461815	177	2600.0	5.58501
10461815	178	910.0	6.04091
10461815	179	10000.0	5.0
10461815	180	690.0	6.16109
10461815	181	1500.0	5.82388
10461815	182	10000.0	5.0
10461815	183	10000.0	5.0
10461815	184	8700.0	5.06048
10461815	185	3000.0	5.52286
10461815	186	10000.0	5.0
10461815	187	9900.0	5.00436
10461815	188	10000.0	5.0
10461815	189	4100.0	5.38721
10461815	190	350.0	6.45581
10461815	191	10000.0	5.0
10461815	192	10000.0	5.0
10461815	193	41.0	7.38616
10461815	194	500.0	6.30094
10461815	195	4800.0	5.31875
10461815	196	10000.0	5.0
10461815	197	5300.0	5.27572
10461815	198	43.0	7.36552
10461815	199	970.0	6.01318
10461815	200	10000.0	5.0
10461815	201	10000.0	5.0
10461815	202	6700.0	5.17392
10461815	203	10000.0	5.0
10461815	204	310.0	6.5085
10461815	205	10000.0	5.0
10461815	206	10000.0	5.0
10461815	207	800.0	6.09686
10461815	208	930.0	6.03147
10461815	209	10000.0	5.0
10461815	210	10000.0	5.0
10461815	211	2000.0	5.69895
10461815	212	1500.0	5.82388
10461815	213	10000.0	5.0
10461815	214	10000.0	5.0
10461815	215	10000.0	5.0
10461815	216	10000.0	5.0
10461815	217	10000.0	5.0
10461815	218	10000.0	5.0
10461815	219	10000.0	5.0
10461815	220	10000.0	5.0
10461815	221	10000.0	5.0
10461815	222	10000.0	5.0
10461815	223	10000.0	5.0
10461815	224	10000.0	5.0
10461815	225	10000.0	5.0
11234052	0	10000.0	5.0
11234052	1	10000.0	5.0
11234052	2	1800.0	5.7447
11234052	3	10000.0	5.0
11234052	4	10000.0	5.0
11234052	5	10000.0	5.0
11234052	6	10000.0	5.0
11234052	7	10000.0	5.0
11234052	8	10000.0	5.0
11234052	9	10000.0	5.0
11234052	10	10000.0	5.0
11234052	11	10000.0	5.0
11234052	12	10000.0	5.0
11234052	13	10000.0	5.0
11234052	14	10000.0	5.0
11234052	15	10000.0	5.0
11234052	16	10000.0	5.0
11234052	17	10000.0	5.0
11234052	18	10000.0	5.0
11234052	19	10000.0	5.0
11234052	20	10000.0	5.0
11234052	21	10000.0	5.0
11234052	22	10000.0	5.0
11234052	23	10000.0	5.0
11234052	24	10000.0	5.0
11234052	25	10000.0	5.0
11234052	26	10000.0	5.0
11234052	27	10000.0	5.0
11234052	28	10000.0	5.0
11234052	29	10000.0	5.0
11234052	30	10000.0	5.0
11234052	31	10000.0	5.0
11234052	32	10000.0	5.0
11234052	33	10000.0	5.0
11234052	34	10000.0	5.0
11234052	35	10000.0	5.0
11234052	36	10000.0	5.0
11234052	37	10000.0	5.0
11234052	38	10000.0	5.0
11234052	39	10000.0	5.0
11234052	40	10000.0	5.0
11234052	41	10000.0	5.0
11234052	42	10000.0	5.0
11234052	43	10000.0	5.0
11234052	44	10000.0	5.0
11234052	45	10000.0	5.0
11234052	46	10000.0	5.0
11234052	47	10000.0	5.0
11234052	48	10000.0	5.0
11234052	49	10000.0	5.0
11234052	50	10000.0	5.0
11234052	51	1900.0	5.72122
11234052	52	10000.0	5.0
11234052	53	10000.0	5.0
11234052	54	10000.0	5.0
11234052	55	10000.0	5.0
11234052	56	10000.0	5.0
11234052	57	10000.0	5.0
11234052	58	10000.0	5.0
11234052	59	10000.0	5.0
11234052	60	10000.0	5.0
11234052	61	10000.0	5.0
11234052	62	10000.0	5.0
11234052	63	10000.0	5.0
11234052	64	10000.0	5.0
11234052	65	160.0	6.79561
11234052	66	10000.0	5.0
11234052	67	10000.0	5.0
11234052	68	10000.0	5.0
11234052	69	10000.0	5.0
11234052	70	10000.0	5.0
11234052	71	10000.0	5.0
11234052	72	10000.0	5.0
11234052	73	10000.0	5.0
11234052	74	10000.0	5.0
11234052	75	10000.0	5.0
11234052	76	1700.0	5.76953
11234052	77	10000.0	5.0
11234052	78	10000.0	5.0
11234052	79	10000.0	5.0
11234052	80	10000.0	5.0
11234052	81	10000.0	5.0
11234052	82	10000.0	5.0
11234052	83	10000.0	5.0
11234052	84	10000.0	5.0
11234052	85	10000.0	5.0
11234052	86	10000.0	5.0
11234052	87	10000.0	5.0
11234052	88	10000.0	5.0
11234052	89	10000.0	5.0
11234052	90	10000.0	5.0
11234052	91	99.0	7.00393
11234052	92	110.0	6.95821
11234052	93	160.0	6.79561
11234052	94	600.0	6.22178
11234052	95	10.0	7.99568
11234052	96	10000.0	5.0
11234052	97	10000.0	5.0
11234052	98	10000.0	5.0
11234052	99	10000.0	5.0
11234052	100	10000.0	5.0
11234052	101	10000.0	5.0
11234052	102	2700.0	5.56862
11234052	103	10000.0	5.0
11234052	104	10000.0	5.0
11234052	105	10000.0	5.0
11234052	106	10000.0	5.0
11234052	107	10000.0	5.0
11234052	108	10000.0	5.0
11234052	109	10000.0	5.0
11234052	110	10000.0	5.0
11234052	111	10000.0	5.0
11234052	112	10000.0	5.0
11234052	113	10000.0	5.0
11234052	114	10000.0	5.0
11234052	115	10000.0	5.0
11234052	116	10000.0	5.0
11234052	117	10000.0	5.0
11234052	118	10000.0	5.0
11234052	119	10000.0	5.0
11234052	120	1100.0	5.95857
11234052	121	10000.0	5.0
11234052	122	10000.0	5.0
11234052	123	10000.0	5.0
11234052	124	220.0	6.65738
11234052	125	10000.0	5.0
11234052	126	10000.0	5.0
11234052	127	10000.0	5.0
11234052	128	10000.0	5.0
11234052	129	10000.0	5.0
11234052	130	10000.0	5.0
11234052	131	10000.0	5.0
11234052	132	10000.0	5.0
11234052	133	10000.0	5.0
11234052	134	10000.0	5.0
11234052	135	10000.0	5.0
11234052	136	10000.0	5.0
11234052	137	10000.0	5.0
11234052	138	10000.0	5.0
11234052	139	10000.0	5.0
11234052	140	10000.0	5.0
11234052	141	10000.0	5.0
11234052	142	10000.0	5.0
11234052	143	10000.0	5.0
11234052	144	10000.0	5.0
11234052	145	10000.0	5.0
11234052	146	10000.0	5.0
11234052	147	10000.0	5.0
11234052	148	10000.0	5.0
11234052	149	10000.0	5.0
11234052	150	10000.0	5.0
11234052	151	10000.0	5.0
11234052	152	10000.0	5.0
11234052	153	10000.0	5.0
11234052	154	10000.0	5.0
11234052	155	10000.0	5.0
11234052	156	10000.0	5.0
11234052	157	10000.0	5.0
11234052	158	10000.0	5.0
11234052	159	11.0	7.95468
11234052	160	10000.0	5.0
11234052	161	10000.0	5.0
11234052	162	10000.0	5.0
11234052	163	10000.0	5.0
11234052	164	10000.0	5.0
11234052	165	10000.0	5.0
11234052	166	10000.0	5.0
11234052	167	10000.0	5.0
11234052	168	10000.0	5.0
11234052	169	10000.0	5.0
11234052	170	10000.0	5.0
11234052	171	10000.0	5.0
11234052	172	10000.0	5.0
11234052	173	10000.0	5.0
11234052	174	10000.0	5.0
11234052	175	10000.0	5.0
11234052	176	10000.0	5.0
11234052	177	10000.0	5.0
11234052	178	10000.0	5.0
11234052	179	10000.0	5.0
11234052	180	10000.0	5.0
11234052	181	10000.0	5.0
11234052	182	2900.0	5.53759
11234052	183	10000.0	5.0
11234052	184	10000.0	5.0
11234052	185	10000.0	5.0
11234052	186	10000.0	5.0
11234052	187	10000.0	5.0
11234052	188	10000.0	5.0
11234052	189	10000.0	5.0
11234052	190	170.0	6.7693
11234052	191	10000.0	5.0
11234052	192	1600.0	5.79585
11234052	193	10000.0	5.0
11234052	194	10000.0	5.0
11234052	195	10000.0	5.0
11234052	196	10000.0	5.0
11234052	197	10000.0	5.0
11234052	198	10000.0	5.0
11234052	199	10000.0	5.0
11234052	200	10000.0	5.0
11234052	201	10000.0	5.0
11234052	202	440.0	6.35645
11234052	203	10000.0	5.0
11234052	204	160.0	6.79561
11234052	205	10000.0	5.0
11234052	206	10000.0	5.0
11234052	207	10000.0	5.0
11234052	208	10000.0	5.0
11234052	209	10000.0	5.0
11234052	210	10000.0	5.0
11234052	211	10000.0	5.0
11234052	212	10000.0	5.0
11234052	213	10000.0	5.0
11234052	214	5.0	8.29243
11234052	215	10000.0	5.0
11234052	216	10000.0	5.0
11234052	217	10000.0	5.0
11234052	218	10000.0	5.0
11234052	219	10000.0	5.0
11234052	220	10000.0	5.0
11234052	221	10000.0	5.0
11234052	222	10000.0	5.0
11234052	223	10000.0	5.0
11234052	224	10000.0	5.0
11234052	225	10000.0	5.0
11314340	0	43.0	7.36552
11314340	1	10000.0	5.0
11314340	2	10000.0	5.0
11314340	3	10000.0	5.0
11314340	4	10000.0	5.0
11314340	5	10000.0	5.0
11314340	6	10000.0	5.0
11314340	7	76.0	7.11862
11314340	8	2900.0	5.53759
11314340	9	10000.0	5.0
11314340	10	10000.0	5.0
11314340	11	10000.0	5.0
11314340	12	10000.0	5.0
11314340	13	10000.0	5.0
11314340	14	10000.0	5.0
11314340	15	8400.0	5.07572
11314340	16	10000.0	5.0
11314340	17	120.0	6.92046
11314340	18	10000.0	5.0
11314340	19	10000.0	5.0
11314340	20	10000.0	5.0
11314340	21	10000.0	5.0
11314340	22	10000.0	5.0
11314340	23	10000.0	5.0
11314340	24	2400.0	5.61977
11314340	25	10000.0	5.0
11314340	26	320.0	6.49471
11314340	27	970.0	6.01318
11314340	28	270.0	6.56848
11314340	29	890.0	6.05056
11314340	30	710.0	6.14868
11314340	31	810.0	6.09146
11314340	32	740.0	6.13071
11314340	33	10000.0	5.0
11314340	34	3100.0	5.50862
11314340	35	10000.0	5.0
11314340	36	10000.0	5.0
11314340	37	10000.0	5.0
11314340	38	70.0	7.15428
11314340	39	3500.0	5.45592
11314340	40	180.0	6.74449
11314340	41	10000.0	5.0
11314340	42	700.0	6.15484
11314340	43	1100.0	5.95857
11314340	44	200.0	6.69875
11314340	45	10000.0	5.0
11314340	46	9800.0	5.00877
11314340	47	1.4	8.82391
11314340	48	0.51	9.21467
11314340	49	160.0	6.79561
11314340	50	0.53	9.20066
11314340	51	10000.0	5.0
11314340	52	10000.0	5.0
11314340	53	2100.0	5.67776
11314340	54	210.0	6.67757
11314340	55	120.0	6.92046
11314340	56	530.0	6.27564
11314340	57	380.0	6.4201
11314340	58	910.0	6.04091
11314340	59	5500.0	5.25963
11314340	60	3800.0	5.4202
11314340	61	1600.0	5.79585
11314340	62	2500.0	5.60204
11314340	63	1200.0	5.92078
11314340	64	10000.0	5.0
11314340	65	10000.0	5.0
11314340	66	10000.0	5.0
11314340	67	10000.0	5.0
11314340	68	92.0	7.03574
11314340	69	5200.0	5.28399
11314340	70	2.1	8.65758
11314340	71	63.0	7.19997
11314340	72	10000.0	5.0
11314340	73	10000.0	5.0
11314340	74	10000.0	5.0
11314340	75	10000.0	5.0
11314340	76	10000.0	5.0
11314340	77	10000.0	5.0
11314340	78	10000.0	5.0
11314340	79	10000.0	5.0
11314340	80	10000.0	5.0
11314340	81	10000.0	5.0
11314340	82	10000.0	5.0
11314340	83	10000.0	5.0
11314340	84	10000.0	5.0
11314340	85	10000.0	5.0
11314340	86	10000.0	5.0
11314340	87	10000.0	5.0
11314340	88	10000.0	5.0
11314340	89	10000.0	5.0
11314340	90	10000.0	5.0
11314340	91	10000.0	5.0
11314340	92	10000.0	5.0
11314340	93	10000.0	5.0
11314340	94	10000.0	5.0
11314340	95	10000.0	5.0
11314340	96	1800.0	5.7447
11314340	97	10000.0	5.0
11314340	98	180.0	6.74449
11314340	99	10000.0	5.0
11314340	100	1400.0	5.85384
11314340	101	350.0	6.45581
11314340	102	10000.0	5.0
11314340	103	220.0	6.65738
11314340	104	10000.0	5.0
11314340	105	10000.0	5.0
11314340	106	10000.0	5.0
11314340	107	10000.0	5.0
11314340	108	10000.0	5.0
11314340	109	3100.0	5.50862
11314340	110	10000.0	5.0
11314340	111	2500.0	5.60204
11314340	112	10000.0	5.0
11314340	113	10000.0	5.0
11314340	114	10000.0	5.0
11314340	115	1500.0	5.82388
11314340	116	10000.0	5.0
11314340	117	10000.0	5.0
11314340	118	10000.0	5.0
11314340	119	10000.0	5.0
11314340	120	10000.0	5.0
11314340	121	10000.0	5.0
11314340	122	10000.0	5.0
11314340	123	10000.0	5.0
11314340	124	10000.0	5.0
11314340	125	10000.0	5.0
11314340	126	10000.0	5.0
11314340	127	10000.0	5.0
11314340	128	10000.0	5.0
11314340	129	10000.0	5.0
11314340	130	10000.0	5.0
11314340	131	10000.0	5.0
11314340	132	10000.0	5.0
11314340	133	10000.0	5.0
11314340	134	10000.0	5.0
11314340	135	590.0	6.22907
11314340	136	10000.0	5.0
11314340	137	10000.0	5.0
11314340	138	10000.0	5.0
11314340	139	10000.0	5.0
11314340	140	3400.0	5.46851
11314340	141	10000.0	5.0
11314340	142	95.0	7.02182
11314340	143	10000.0	5.0
